raf_numero;aue_raisonsociale;aue_adresse;aue_codepostal;aue_commune;dpt_id;aue_siteinternet;aue_permis1euro_flag;aue_labelqualite_flag;aue_ecoleasso_flag;aue_aac_flag;aue_cs_flag;A_flag;A1_flag;A2_flag;B_flag;BE_flag;C_flag;C1_flag;CE_flag;C1E_flag;D_flag;D1_flag;DE_flag;D1E_flag;A_taux_1pra;A_taux_xpra;B_taux_1pra;B_taux_1pra_aac;B_taux_1pra_cs;B_taux_xpra;CD_taux_1pra;CD_taux_xpra;aue_enligne_flag
E1407400130;AGORA AUTO ECOLE;16 AVENUE DE CHAMP FLEURI;74600;SEYNOD;74;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;1;0.3333;0.3571;0;0;false
E1407400150;AUTO ECOLE LA VIE DE LA ROUTE;24 ROUTE DE L'ECULAZ;74930;REIGNIER;74;;true;true;false;true;false;true;true;true;true;true;false;false;false;false;false;false;false;false;1;0.9412;0.7083;0.7143;0;0.6304;0;0;false
E1407400180;AUTO ECOLE LA MANDALLAZ;LES SILENES ROUTE D'AVULLY;74330;LA BALME-DE-SILLINGY;74;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.625;0.6818;0.6842;0.7143;0;0.6897;0;0;false
E1407400190;VIUZ AUTO MOTO ECOLE;16 ALLEE DE LA THIOLLYRE;74250;VIUZ-EN-SALLAZ;74;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.9;0.8462;0.4667;0.5;1;0.56;0;0;false
E1407500060;SCHOOL CONDUITE;48, rue de l'Assomption;75016;PARIS;75;;false;true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500070;ECOLE DE CONDUITE SAINT-FARGEAU;191, avenue Gambetta;75020;PARIS;75;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500090;CER MARAICHERS;86, rue des Pyrénées;75020;PARIS;75;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500110;CER MONET TOLBIAC;10, rue Charles Moureu;75013;PARIS;75;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500120;GAMBETTA PERMIS;32, avenue Gambetta;75020;PARIS;75;;false;true;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500150;NESS 75;74 avenue de Villiers;75017;PARIS;75;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500180;PLACE DE RUNGIS;93, rue Barrault;75013;PARIS;75;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500200;AUTO-ECOLE BESSIERES;103, boulevard Bessières;75017;PARIS;75;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500220;AUTO-ECOLE.NET;5, rue Mayet;75006;PARIS;75;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500230;AUTO-MOTO-ECOLE-VILLIERS;93, rue du Rocher;75008;PARIS;75;;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407500240;CONDUITE ACADEMY;64, rue Claude Bernard;75005;PARIS;75;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600010;AUTO ECOLE MEVLI;72/74 ESPACE TALLENDIER AVENUE JEAN JAURES;76140;LE PETIT-QUEVILLY;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600020;AUTOP GARIBALDI;162 RUE GARIBALDI;76300;SOTTEVILLE-LES-ROUEN;76;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600030;BUCHY FORMATION;121 RUE DE DIEPPE;76750;BUCHY;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600060;C.E.R. MESNIL ESNARD;45 ROUTE DE PARIS;76240;LE MESNIL-ESNARD;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600080;NORMANDY AUTO ECOLE;16 BIS RUE D'IGNAUVAL;76310;SAINTE-ADRESSE;76;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600100;AUTO ECOLE PONCELET;26 RUE GUY DE MAUPASSANT;76890;TOTES;76;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600130;GO AUTO MOTO ECOLE;11 PLACE CELESTIN BELLET;76110;GODERVILLE;76;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600140;AUTO ECOLE E. BELLET;1 RUE DU GENERAL FAIDHERBE;76280;GONNEVILLE-LA-MALLET;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600150;AUTO ECOLE E. BELLET;RUE DE L'EUROPE;76280;ANGERVILLE-L'ORCHER;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600160;AUTO ECOLE E. BELLET;49 RUE NOTRE DAME;76790;ETRETAT;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600170;CAILLY CONDUITE;5 RUE DU MARECHAL LECLERC;76440;FORGES-LES-EAUX;76;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600200;FORMATION 2000;36 RUE JEAN JAURES;76500;ELBEUF;76;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600210;AUTO ECOLE PONCELET LEVASSEUR;IMPASSE LES PEUPLIERS;76890;VAL-DE-SAANE;76;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600220;AUTO-ECOLE BARENTINOISE;AVENUE ANDRE MAUROIS 29 TOUR CERES;76360;BARENTIN;76;;true;true;false;false;false;true;false;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600240;CHRI'S CONDUITE;10 PLACE HENRI BARBUSSE;76140;LE PETIT-QUEVILLY;76;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407600260;AUTO-ECOLE MACQUET;7 RUE DES FAULX;76000;ROUEN;76;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700010;AMI AUTO ECOLE;44 AVENUE PASTEUR;77410;CLAYE-SOUILLY;77;;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700030;MS GRETZ;83 RUE DE PARIS;77220;GRETZ-ARMAINVILLIERS;77;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700040;AUTO ECOLE SUD 77;12 AVENUE DU GENERAL DE GAULLE;77130;MONTEREAU-FAULT-YONNE;77;autoecolesud77;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700050;AS FORMATIONS;56 RUE DU GENERAL DE GAULLE;77230;DAMMARTIN-EN-GOELE;77;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700060;PRODRIVE;127 RUE DU GENERAL DE GAULLE;77430;CHAMPAGNE-SUR-SEINE;77;autoecoleprodrive;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700080;A et M auto-école;38 rue du Maréchal Joffre;77470;TRILPORT;77;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700100;IWIGO PERMIS SAVIGNY;30 PLACE DESPHELIPON;77176;SAVIGNY-LE-TEMPLE;77;www.iwigopermis.fr;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700140;ECF LA FERTE;9 RUE DU FAUBOURG;77260;LA FERTE-SOUS-JOUARRE;77;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700210;INRI S SAINT FARGEAU PONTHIERRY;5 RUE DE JONVILLE;77310;SAINT-FARGEAU-PONTHIERRY;77;www.inris-formation.com-centre/ile_de_france-seine-et-marne.com;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700240;CIEL ET BLANC CONDUTE;18 RUE DE PARIS;77171;SOURDUN;77;facebook ciel et blanc conduite;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700250;AUTO ECOLE DE CHESSY;45 AVENUE THIBAUD DE CHAMPAGNE;77700;CHESSY;77;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700260;RICHEMONT CHELLES;1-5 AVENUE DU DOCTEUR BLANCHET;77500;CHELLES;77;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407700300;LIGNE DE CONDUITE;100 RUE DE VILPRE;77540;ROZAY-EN-BRIE;77;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800010;AUTO ECOLE DE VOISINS;15/17, RUE DES TILLEULS LES ESPACES DES VERGERS;78960;VOISINS-LE-BRETONNEUX;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800060;AUTO ECOLE PONTCHARTRAIN;5, RUE DE LA PORTE D'ANDIN;78760;JOUARS-PONTCHARTRAIN;78;;false;false;false;false;false;true;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800070;ECOLE DE  CONDUITE MANTAISE  - E.C.M.;108 RUE MAURICE BRAUNSTEIN;78200;MANTES-LA-JOLIE;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800080;BASILE AUTO ECOLE;26 AVENUE DU GENERAL DE GAULLE;78600;MAISONS-LAFFITTE;78;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800100;ASR;49 BIS, RUE DE GASSICOURT;78200;MANTES-LA-JOLIE;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800120;AUTO ECOLE VIROFLAY;52 RUE RIEUSSEC;78220;VIROFLAY;78;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800130;COOLDRIV'ING;106 BIS AVENUE JEAN JAURES;78711;MANTES-LA-VILLE;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800150;AUTO-ECOLE DE SEPTEUIL;2TER,  GRAND COUR;78790;SEPTEUIL;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800160;AUTO ECOLE CARINA;102-104 RUE ARISTIDE BRIAND;78130;LES MUREAUX;78;;false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800170;AUTO ECOLE DE LA MAIRIE;2 PLACE JEAN MONNET;78410;AUBERGENVILLE;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800180;REQUEJO CONDUITE;1, ALLEE FRANCOIS TRUFFAUT;78260;ACHERES;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800190;AUTO MOTO ECOLE LE TREFLE CONFLANS;9 PLACE DU COLONEL COUTISSON;78700;CONFLANS-SAINTE-HONORINE;78;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800220;AUTO ECOLE DES EAUX VIVES;8 BIS AVENUE CHARLES DE GAULLE;78230;LE PECQ;78;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800250;SAINT ARNOULT CONDUITE;30,RUE CHARLES DE GAULLE;78730;SAINT-ARNOULT-EN-YVELINES;78;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407800300;AJN CONDUITE MONTIGNY-LE-BRETONNEUX;28 AVENUE ERIK SATIE;78180;MONTIGNY-LE-BRETONNEUX;78;;true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407900010;CER CHAURAY;3 RUE DU STADE;79180;CHAURAY;79;;true;true;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407900020;AUTO - MOTO - ECOLE Emmanuel GARCIA;6 BOULEVARD MARECHAL JOFFRE;79300;BRESSUIRE;79;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407900030;ECF;RN 11 -  route de la Mothe;79260;LA CRECHE;79;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E1407900040;ECF;8 AVENUE DE VERDUN;79000;NIORT;79;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;true;0;0;0;0;0;0;0;0;false
E1407900070;AUTO-ECOLE DE LA CRECHE;55 AVENUE DE PARIS;79260;LA CRECHE;79;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407900080;ECMC;rue Firmin Landreau - ZA l'esplanade;79700;MAULEON;79;;true;true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1407900090;ANNE-LAURE AUTO-ECOLE;19 BIS RUE DE LA CAVE;79300;BRESSUIRE;79;;true;true;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000020;ECOLE DE CONDUITE RAPHAEL;17 RUE CARNOT;80110;MOREUIL;80;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000040;AUTO ECOLE DU NOUVEL AIR;4 RUE ARISTIDE BRIAND;80270;AIRAINES;80;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000080;AUTO ECOLE DE LONGPRE;1 RUE DE LA REPUBLIQUE;80510;LONGPRE-LES-CORPS-SAINTS;80;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000100;AUTO ECOLE LES PAREURS;27 RUE DES CAPUCINS;80100;ABBEVILLE;80;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000120;AUTO MOTO ECOLE CHATELIN;32 CHAUSSEE SAINT PIERRE;80000;AMIENS;80;;false;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000140;HB FORMATIONS;14 BOULEVARDN DU GENERAL DEBENEY;80500;MONTDIDIER;80;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408000150;SASU ECR;395 AVENUE DU 14 JUILLET 1789;80000;AMIENS;80;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408100010;ECOLE DE CONDUITE VICTOR LAVAL;27 AVENUE LIEUTENANT JACQ;81100;CASTRES;81;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5714;0.6667;0;0.475;0;0;false
E1408100040;DRIV'EASY;28 GRAND RUE;81580;SOUAL;81;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5455;0.6;0.5;0.5714;0;0;false
E1408100080;ECOLE DE CONDUITE TARNAISE;34 RUE EMILE GRAND;81000;ALBI;81;;true;true;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5652;0.8333;0;0.5641;0;0;false
E1408200010;CAP CONDUITE 82;19 route de Toulouse;82100;CASTELSARRASIN;82;;true;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.6667;0.6667;0;0.7647;0;0;false
E1408200040;AUTO ÉCOLE PEP'S;40 route de Montauban;82290;MONTBETON;82;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.7;1;0;0.7333;0;0;false
E1408200050;AUTO ECOLE VALENCE;49 allées du 4 Septembre;82400;VALENCE;82;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5455;1;0;0.3333;0;0;false
E1408200090;ECF-CFR;435 boulevard Blaise Doumerc;82000;MONTAUBAN;82;;true;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.6;0.75;0.6316;0.7368;1;0.5213;0;0;false
E1408300070;AUTO ECOLE ROUTE 66 HYERES;13 AVENUE NOCART;83400;HYERES;83;;false;false;false;false;false;false;false;true;true;true;false;false;false;false;false;false;false;false;0;0;0.5;0;0;0.5;0;0;false
E1408300170;PERFORMANCE CONDUITE;444 RUE DAVID VALBERTRAND;83200;TOULON;83;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.4444;1;0;0.5;0;0;false
E1408300220;CENTRE DE CONDUITE FRANCAISE HYEROISE;8 RUE JEAN AICARD;83400;HYERES;83;;false;false;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5;0;0;0.4118;0;0;false
E1408300230;JV CONDUITE;47 AVENUE ALEXIS GODILLOT;83400;HYERES;83;;true;true;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.78;0.6901;0.5128;0.5;0;0.5323;0;0;false
E1408300240;AUTO ECOLE LORGUAISE;12 RUE DE VERDUN;83510;LORGUES;83;;false;false;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.8182;1;0;0.75;0;0;false
E1408300260;CHRIS CONDUITE;PLACE HORACE CRISTOL LA TOUR D IVOIRE;83000;TOULON;83;;false;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.5185;0.625;0.3333;0.5179;0;0;false
E1408300280;AUTO ECOLE DU MOURILLON;279 BD DE BAZEILLES auto ecole du Mourillon;83000;TOULON;83;;true;true;false;true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5455;1;0;0.4412;0;0;false
E1408300290;AUTO ECOLE BERTRAND;165 AVENUE PIERE BROSSOLETTE;83300;DRAGUIGNAN;83;;false;false;false;true;false;true;true;true;true;true;true;false;true;false;false;false;false;false;0.75;0.8;0.4615;0;0;0.5385;0.9063;0.9;false
E1408300300;AUTO ECOLE CLARET;181 AVENUE DE LA VICTOIRE;83000;TOULON;83;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.7;1;1;0.625;0;0;false
E1408300310;PEP'S CONDUITE;213 rue de la montagne;83600;FREJUS;83;;true;true;false;true;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0.8571;0.6667;0.4242;0.6667;0;0.4808;0;0;false
E1408400010;AUTO ECOLE MERINO JEAN PAUL;20, AVENUE RENE CASSIN;84170;MONTEUX;84;;false;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408400050;PALAYER;218, PLACE ARISTIDE BRIAND;84200;CARPENTRAS;84;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408400110;AUTO 2000 FORMATION;290 AVENUE MARECHAL LECLERC;84120;PERTUIS;84;;false;false;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0.5833;0.6667;0;0.75;0;0;false
E1408500010;TURPEAU FORMATION;La Gare des Epesses;85500;LES HERBIERS;85;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;false;false;false;0;0;0;0;0;0;0;0;false
E1408500020;ECF CERCA;30 rue Georges Clémenceau;85600;MONTAIGU;85;;true;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E1408500040;ECF CERCA;La Petite Filée;85170;SALIGNY;85;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;0;0;0;0;0;0;0;0;false
E1408500070;Ecole de Conduite APDP;25 Rue du Calvaire;85290;MORTAGNE-SUR-SEVRE;85;;false;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408500080;Ecole de Conduite APDP;9 Rue du Puy du Fou;85590;LES EPESSES;85;;false;false;false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408500100;ECOLE DE CONDUITE CAILLAUD;17 BIS, RUE ST JOSEPH;85600;BOUFFERE;85;;true;false;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408500110;AUTO-MOTO-ECOLE BEST;4 RUE PASTEUR;85220;COEX;85;;false;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408500150;Auto-Ecole MOREAU;2 Ter, rue du Puits;85250;VENDRENNES;85;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408500160;JACKY & FILS;13, rue Joseph Bénatier;85100;LES SABLES D'OLONNE;85;;true;true;false;false;false;true;true;false;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408500170;Ecole de Conduite Emmanuel MASSON;113, rue du Docteur Gauducheau;85140;SAINT-MARTIN-DES-NOYERS;85;;true;true;false;false;false;true;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408600010;ECF CERCA CHATELLERAULT;10 RUE DU PRESIDENT WILSON;86100;CHATELLERAULT;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600020;ECF CERCA CHAUVIGNY;63 RUE DU MARCHE;86300;CHAUVIGNY;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600040;ECF CERCA NAINTRE;AVENUE DE BORDEAUX;86530;NAINTRE;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600050;ECF CERCA LA BARRE;ZA LA BARRE;86500;MONTMORILLON;86;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600060;ECF CERCA MONTMORILLON;48 BOULEVARD DE STRASBOURG;86500;MONTMORILLON;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600070;ECF CERCA LUSSSAC;16 RUE DU QUAI;86320;LUSSAC-LES-CHATEAUX;86;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600080;ECF CERCA CIVRAY;21 PLACE DU MARECHAL LECLERC;86400;CIVRAY;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600090;ECF CERCA;53 GRAND RUE;86700;COUHE;86;;false;false;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600110;ECF CERCA NEUVILLE;4 RUE ALPHONSE PLAULT;86170;NEUVILLE-DE-POITOU;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600130;ECF CERCA ST GEORGES;ZA LES MOINARDS;86130;SAINT-GEORGES-LES-BAILLARGEAUX;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600150;ECF CERCA Rue Gaston Hulin;5 RUE GASTON HULIN;86000;POITIERS;86;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0;0;false
E1408600180;MANU ECOLE DE CONDUITE;16 AVENUE GERARD GIRAUD;86130;JAUNAY-CLAN;86;;true;true;false;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408700010;auto-école RAFFIER-PERRIN;31, rue François PERRIN;87000;LIMOGES;87;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408700020;auto-école RAFFIER-BAUDIN;34, avenue Baudin;87100;LIMOGES;87;;true;true;false;true;true;true;true;true;true;false;false;false;false;false;false;false;false;false;0.4;0.4737;0.4833;0.5882;1;0.4444;0;0;false
E1408700030;auto-école RAFFIER-TASSIGNY;83, avenue De Lattre de Tassigny;87000;LIMOGES;87;;true;true;false;false;false;true;true;true;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408700050;Ecole de Conduite Michèle CHAILLOU;8, place Julienne PETIT;87200;SAINT-JUNIEN;87;;false;false;false;false;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.5556;0;1;0.5455;0;0;false
E1408700060;ECF-CER Centre Atlantique;19, avenue Garibaldi;87000;LIMOGES;87;;true;true;false;true;true;true;true;true;true;true;true;true;true;true;true;false;true;false;0.85;0.7925;0.3617;0.6;0;0.3462;0.7778;0.625;false
E1408700070;ECF-CER Centre Atlantique;Le Gué du Marchand;87570;RILHAC-RANCON;87;;true;true;false;false;false;true;true;true;true;true;true;true;true;true;true;false;true;false;0;0;0;0;0;0;0.8228;0.8293;false
E1408700080;AFTRAL;avenue Jean Giraudoux;87410;LE PALAIS-SUR-VIENNE;87;;false;false;false;false;false;false;false;false;false;false;true;false;true;false;true;false;false;false;0;0;0;0;0;0;0.8485;0.8205;false
E1408700090;L'Aurence Conduite;rue du Maréchal Joffre;87000;LIMOGES;87;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0.3;0;0;false
E1408700100;auto-école BEAUBREUIL;28, allée Fabre d'Eglantine;87280;LIMOGES;87;;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0;0;0;0;0;0;false
E1408700110;auto-école CONTACT;43 rue des Tanneries;87000;LIMOGES;87;;true;true;false;true;true;false;false;false;true;false;false;false;false;false;false;false;false;false;0;0;0.2;0;0;0.3214;0;0;false
